prompt,prompt_len,target
Arsenal v Stoke City ‚Äď live! | Tottenham v Manchester City ‚Äď live!,20,2.2
"Obama condemns Egypt violence, cancels military exercises | Pakistan condemns violence in Egypt",15,0.8
"A teenage girl running on a beach shouting, with an older man walking behind her. | a young child running along the shore at a beach",29,1.8
"Nine Pakistani troops killed in militant ambush | Trade: Pakistan, India agree to take it a step ahead",21,0.8
Former LAPD officer sought in Irvine slayings | Former CIA officer sentenced to 30 months in prison for info leak,25,0.0
A red moped parked on a sidewalk in front of graffiti. | The red scooter is sitting on the street in front of the building.,29,3.6
A man is swimming. | A woman is slicing meat.,13,0.0
East Ukraine Separatists Ask to Join Russia | Crimean Parliament Votes to Join Russia,16,2.8
The man in the red shirt is climbing the side of a mountain. | A man is climbing the side of a mountain.,26,4.2
"the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states. | the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member",60,3.8
A dog is pawing at a fly in the carpet before it. | The dog played with a bug on the carpet.,26,3.6
Barclays hit by fresh U.S. investigations | Barclays hit by fresh US probe,18,4.4
"The venture owns five oil refineries and more than 2,100 filling stations in Russia and Ukraine. | TNK-BP has six oil producing units, five refineries and 2,100 filling stations.",46,3.0
The man is drawing. | A man is drawing.,12,5.0
Fire at South Korean bus terminal kills 5 | S Korea bus station fire kills seven,18,3.2
Two kids are playing in a swimming pool with a green colored crocodile float. | Two kids push an inflatable crocodile around in a pool.,28,4.2
Two brown dogs running together on sand | Two brown dogs are running on the sand.,18,4.6
Israel bars German writer Grass from visiting over poem | Israel bars German author Grass over poem,18,4.4
the conventional forces in europe treaty is considered a key arms control treaty. | the conventional forces in europe treaty was a key soviet-era arms control treaty.,32,4.0
A girl riding a brown horse. | The jockey is wearing purple and riding a brown horse.,20,2.2
The brown and black dog sprints across the snow. | A black dog is running quickly along the ground.,22,2.8
"To reach John A. Dvorak, who covers Kansas, call (816) 234-7743 or send e-mail to jdvorak@kctar.com. | To reach Brad Cooper, Johnson County municipal reporter, call (816) 234-7724 or send e-mail to bcooper@kcstar.com.",83,1.0
A man poses in front of a large fountain with a statue on top. | Man with blue shirt standing in front of a fountain.,28,2.8
The bill says that a woman who undergoes such an abortion couldn't be prosecuted. | A woman who underwent such an abortion could not be prosecuted under the bill.,34,5.0
Woman dies while riding roller coaster in Texas | Woman dies riding roller coaster at Texas amusement park,19,4.0
Both devices implement the v1.2 standard's eSCO facility to provide the basis for new cordless telephony applications. | BlueCore3 also implements v1.2's eSCO facility to provide the basis for advanced cordless telephony applications for Bluetooth transmission.,55,3.25
India Ink: Image of the Day: July 2 | India Ink: Image of the Day: March 4,24,3.0
a boy swinging on a swing. | The girl is on a swing.,16,2.4
A man is playing the drums. | A man plays the drum.,15,5.0
Feet standing on a pretty day with large building in background. | Two police officers standing behind a van with a bus in the background.,28,0.4
Pak missions in UAE gear up for elections | Islamist parties in Egypt unite for elections,17,1.4
russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia. | the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia.,65,3.6
A man is punching through boards. | A dog is running through water.,16,0.4
"Dolores Mahoy, 68, of Colorado Springs, Colo., is someone who might be helped by the legislation pending in Congress. | Dolores E. Mahoy, 68, of Colorado Springs is just the type of person who might be helped by the legislation pending in Congress.",60,4.8
"July 18: Hurlbert files a single count of felony sexual assault against Bryant. | Bryant, 24, has been charged with felony sexual assault.",35,3.056
EU heaps new sanctions on Syria | EU imposes new sanctions on Syrian regime,15,4.4
Egypt swears in new interim leader | Egypt army cracks down on Brotherhood,14,0.6
Several black Democratic leaders were attempting to arrange a meeting with DNC chairman Terry McAuliffe to discuss the layoffs. | Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters.,56,3.25
"Zimmerman replied, ""What are you doing here?"" | Martin said, ""Why are you following me?""",23,0.9
Clashes as Greeks protest against more cutbacks | Clashes erupt as Greek vote nears,19,2.4
Colourful support at World Cup in Brazil | Merkel to attend World Cup final,16,1.2
Someone is feeding a animal. | Someone is playing a piano.,14,0.0
Russian Air Force celebrates 100th anniversary | Russian air force's 100th anniversary,23,4.4
"That triggered a 47-hour police standoff that inconvenienced thousands of commuters, as traffic backed up in Downtown Washington and northern Virginia. | His protest led to a 47-hour standoff with police that caused huge traffic jams in downtown Washington and northern Virginia.",55,4.0
Suspected Saudi militant dies in Lebanese custody | Suspected US drone kills 6 militants in Yemen,20,0.4
Police launched an international hunt for Shevaun Pennington after she ran away with 31-year-old Toby Studabaker Saturday. | Shevaun Pennington disappeared on Saturday morning after arranging to meet 31-year-old Toby Studabaker.,54,3.0
Obama's poll rating drops in boost for Republican rivals | Obama's big Hispanic win worries Republicans,21,1.0
Two men standing on beach. | Two women standing in front of tour bus.,17,0.0
Ukrainian President orders 7-day ceasefire in the east | Uganda's President Museveni agrees to sign anti-gays Bill,27,0.2
I don't understand how freedom of speech will be prohibited. | Your freedom of speech will be no more prohibited than it is today.,29,3.8
"In Pakistan, army adamant on fighting the other Taliban | Pak army adamant on fighting the other Taleban",21,4.8
Hamas mixed sex schools ban takes effect | Hamas in mixed-sex school 'ban',19,4.2
A man is smoking. | The man sat in his suit and smoked.,16,4.0
Four black dogs run across the grass. | A dog runs across the grassy field.,18,2.0
"The Conference Board reported its U.S. Consumer Confidence Index slipped to 83.5 in June from 83.6 in May. | The consumer-confidence index came in at 83.5 in June, down slightly from a revised 83.6 in May, the Conference Board said.",66,4.667
A black and white dog is swimming in a large green lake. | A black dog runs fast into shallow water.,24,2.2
A person is cutting a meat. | A person riding a mechanical bull,15,0.0
"Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots. | It also features a 4.5 in back-lit LCD screen and memory expansion facilities.",43,2.75
"Out of touch and completely untrustworthy, however, wouldn't. | Out of touch and untrustworthy?",25,4.25
Joy to the World We are all vessels filled with many wonders. | The theme song to Cheers: We are all vessels filled with many wonders.,30,3.0
So answer the question. | Stop avoiding the question.,12,3.4
A black dog is biting a light brown dogs ear in a playful manner. | A black dog playfully bits another dog in a living room setting,29,4.0
Two people are riding a motorcycle. | Two people are riding a bike.,16,2.0
"The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe. | The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.",55,4.0
adherence to non-proliferation obligations will enhance mutual trust and foster international cooperation in nuclear energy. | zhang yan stated that all countries should abide by non-proliferation obligations in order to enhance mutual trust and create a sound environment for international cooperation in nuclear energy.,54,3.2
"The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53. | The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.",83,1.0
"""Being against nukes"" does not mean ""not wanting to use nukes"". | ""Being against using nukes"" means ""not wanting to use nukes"".",31,1.4
Amnesty: Syria rebels also committing abuses | Amnesty investigator: Syria rebels also committing abuses,18,4.2
A cat and a ferret are playing. | A ferret and kitten play together.,17,4.25
Stocks rise in early trading | Stocks inch higher in early trading,13,4.4
Police clash with youth in Cairo after anti-Morsi protest | Egypt: Police clash with pro-Morsi protesters,24,2.8
A man is adding pork chops to a pan. | A woman is peeling a potato.,19,1.0
Dignitaries pay tribute to Paul Desmarais | Stars pay tribute to James Garner,18,0.4
Egyptians vote on divisive constitution | Egyptians vote on constitution change,14,4.0
Syria rebels attack Lebanese post near border: army | Turkish army stages tank exercises near Syria border,19,0.8
the united states and other nato members have refused to ratify the amended treaty. | the united states and other nato members have refused to do ratify the updates cfe.,34,3.2
