prompt,prompt_len,target
"After learning she would no longer get an experimental drug that treated her severe peanut allergy , Allison Smith reacted with panic . | The nurse called Allison Smith with the news : The experimental drug that so effectively treated her severe peanut allergy was being taken away .",50,0
"The report by the Justice Department 's inspector general found "" significant problems "" in the government 's handling of foreigners who were jailed under blanket edicts adopted by the department after the attacks . | The Justice Department 's Office of the Inspector General described "" significant problems "" in the Bush administration 's actions toward the 762 foreigners held on immigration violations after the attacks .",77,1
"In addition to O 'Connor , Rehnquist 's majority opinion was joined by Justices David Souter , Ruth Bader Ginsburg , and Stephen Breyer . | Joining him in the majority opinion were Justices Sandra Day O 'Connor , David H. Souter , Ruth Bader Ginsburg and Stephen G. Breyer .",65,1
"Last month , The Washington Post Co. introduced Express , a tabloid distributed largely along transit routes . | Last month The Washington Post also launched a free tabloid aimed at younger readers called the Express .",39,0
"The civilian unemployment rate improved marginally last month - sliding down to 6.1 percent - as companies slashed payrolls by 93,000 . | The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health .",77,0
"By 2040 , the county 's population is expected to be 985,066 , compared to the 2000 population of 860,454 . | Through 2040 , Indiana 's population is expected to increase by about 19 percent , to more than 7.2 million people .",78,0
"Analysts attributed the increase in part to negative news from bankrupt competitor WorldCom Inc . WCOEQ.PK and talk that AT & T could be a takeover target . | Analysts attributed its rise to negative news from bankrupt competitor WorldCom Inc . < WCOEQ.PK > and talk that AT & T could be a takeover target , among other factors .",72,1
He has a preliminary hearing Thursday to determine whether he 'll stand trial . | The question is whether there will be a hearing to determine if Bryant will stand trial .,34,0
Several police officers were also said to be seriously hurt . | Three other police officers were among five people who were seriously injured .,26,1
"A seventh victim , a woman , died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron . | A seventh person , a 21-year-old woman , was in critical condition in the burn unit at Akron Children 's Hospital .",53,0
"Hoffa , 62 , vanished on the afternoon of July 30 , 1975 , from a Bloomfield Township parking lot in Oakland County , about 25 miles north of Detroit . | Hoffa , 62 , vanished on the afternoon of July 30 , 1975 , from a parking lot in a Detroit suburb in Oakland County .",79,1
"Geoghan , 68 , was taken to Leominster Hospital , where he was pronounced dead at 1 : 17 p.m. | Mr. Geoghan was taken to the University of Massachusetts Memorial Health Alliance Hospital in Leominster , Mass . , where he died at 1 : 17 p.m.",70,1
"The Standard & Poor 's 500 stock index ended the quarter up 120 points , a gain of 14 percent , the best performance for that broad market benchmark since 1998 . | The Standard and Poor 's 500-stock index , a broad collection of equities representing leading companies , finished its best quarter yesterday since the last three months of 1998 .",87,1
"Indeed , Mr. Weill , a self-described workaholic , said he planned to remain very involved in the company . | Still , Mr. Weill will remain very much a power at the company .",44,0
""" I feel confident saying that HP is no longer an integration story , "" Fiorina said . | "" We still have a lot to do , but I feel confident that HP is no longer an integration story . """,44,0
"But Islamic Jihad 's main leadership in the Gaza Strip disowned the bombing , saying the group was still committed to the ceasefire . | The group 's leadership in Gaza insisted on Tuesday that it was still committed to the ceasefire .",47,0
"Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote , while the independent Dragan Hajdukovic got 4 percent . | A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",68,0
"Bush said that he ordered the Treasury Department to freeze the assets after the suicide bombing in Jerusalem that killed 20 people Tuesday . | Bush said in a statement that he ordered the U.S. Treasury Department to act following Tuesday 's suicide bombing attack in Jerusalem , which killed 20 people .",62,1
"With more and more Bluetooth-equipped cellular phones coming onto the market , "" people are going to be sorry if they didn 't buy a PDA with Bluetooth , "" he said . | With increasing numbers of Bluetooth-equipped mobile phones coming onto the market , "" people are going to be sorry if they didn 't buy a PDA with Bluetooth , "" he said .",74,1
"Aileen Boyle , a Simon & Schuster spokeswoman , declined to comment on any potential legal action . | Simon & Schuster declined comment on the potential lawsuit and would not confirm the contents of the story .",40,0
"A man , 19-year-old Antowain Johnson , ``tried to go back in and get the rest of them but the smoke wouldn 't let him , ' ' she said . | She said another man , 19-year-old Antowain Johnson , "" tried to go back in ... but the smoke wouldn 't let him . """,77,1
"GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical . | Georgia Bureau of Investigation spokesman John Bankhead said the crime scenes indicated that the killer was "" very methodical . """,42,1
"Mohcine Douali , who lives in the centre of Algiers , said : "" It was a great shock . | "" It was a great shock , "" said Mohcine Douali , who lives in central Algiers .",44,1
"Out of the nearly $ 20 billion , $ 18.6 billion is earmarked for reconstruction of Iraq and $ 1.2 billion for Afghanistan . | The $ 87 billion budget includes $ 51 billion for military operations in Iraq , another $ 20 billion for reconstruction and about $ 11 billion for Afghanistan .",72,0
"The Dow Jones Industrial Average ended down 128 points , or 1.4 % , at 9073 , while the Nasdaq fell 34 points , or 2.1 % , to 1610 . | In early trading , the Dow Jones industrial average was up 3.90 , or 0.04 percent , at 9,113.75 , having gained 36.90 on Tuesday .",99,0
"Against the Canadian dollar , the greenback was trading nearly flat at C $ 1.3252 < CAD = > after the Bank of Canada kept key interest rates unchanged . | Against the Canadian dollar , the greenback rose 0.15 percent to $ 1.3260 < CAD = > as the Bank of Canada kept key interest rates unchanged .",78,1
