prompt,prompt_len,target
He was obviously of the very dregs of society. | He was clearly the scum of society.,21,1
I have heard that name before. | This isn't the first time that I've heard that name.,24,1
"The award was announced at a news conference on Aug. 30 at the University of Texas School of Law, which is participating in the project. | The conference was covered by all the major news networks.",43,0
"This is why gays substituted the phrase sexual orientation for sexual preference. | That's the reason gays supplanted ""sexual orientation"" over ""sexual preference.""",32,1
"well they made it uh extremely uh easy for the employee yeah i can just especially if it's standard week they can just don't even have to get in hardly to log on to it just to put the initial command and then their employee number and away it goes | The system has multiple steps to log in with, all very specific.",70,0
"which is of what no we don't have one uh-huh you know my wife and you would probably love to go eat together yeah oh definitely well everytime when we go someplace they have to have good French fries | We could all go have food together, but only if they have nice French fries!",62,1
This exquisite church was built by order of Czar Alexander III and his brothers during the late nineteenth century in memory of their mother. | The church was built by their mother for the brothers.,38,0
She wore a boiled leather chestguard molded perfectly around the shape of her bare breasts. | She wore a chestguard around her breasts.,28,1
"The vaulted ceiling is a sight in itself a painting symbolizing the arts and sciences, specifically grammar, rhetoric, dialectic, arithmetic, music, geometry, and astronomy. | The arts and sciences are symbolized by paintings on the vaulted ceiling.",49,1
yeah they used to have and what do they i don't know what the percentage is now they used to be taxed thirty percent | People were relieved to know that the tax rate was going down.,41,0
"'Some have said that you and Mr. White appear to have very similar opinions, would you agree with that?' | 'Would you agree with the popular saying that you and Mr. White think the same?'",43,1
uh-huh yeah we got some bulbs but we haven't gotten them planted uh my husband's uh been growing uh lots of flowers from seed and | We don't have all of our flower bulbs planted.,45,1
"These groups feel uncomfortable with the Christian Coalition, the most powerful organization on the right and the one most committed to reviving the popular-front approach. | The Christian Coalition is an important Democrat organization.",40,0
"A lovely 14th-century Virgin and Child, emblematic of the cathedral's name, Notre-Dame de Paris (Our Lady of Paris), is to the right of the choir entrance. | The Notre-Dame cathedral contains an image of a child.",54,1
i mean you think about it now they they get about sixteen holidays a year | They already get sixteen holidays a year. ,26,1
